metric,method,build_s,idx_size,recall,qps,avg_ms
l2,exact (seqscan),0.0,—,1.0,29.687845114473298,33.68381895500001
l2,"tqflat (bits=4,rerank=200) [float] [fast,noqjl]",1.4919787079999978,27.8 MB,1.0,15.163580105720289,65.94748687500001
l2,"tqflat (bits=4,rerank=0) [float] [fast,noqjl]",1.4919787079999978,27.8 MB,0.852,15.206273817894129,65.76233020500003
